date,price,rsi,macd,bb_upper,bb_lower,momentum,volatility,rsi_signal,macd_signal,bb_signal,momentum_signal,volatility_signal,combined_signal,position
2025-08-23,4753.21,61.857778940459156,-14.655827981904807,4807.913601182309,4674.115398817691,34.31999999999971,33.44955059115443,0,-1,0,1,0,-0.09999999999999998,0
2025-08-23,4758.66,62.61673098264699,-13.01747743063548,4790.500856340402,4684.187143659598,19.86999999999989,26.578428170200766,0,-1,0,1,0,-0.09999999999999998,0
2025-08-23,4752.14,61.05163340368216,-12.252683893914487,4777.564938704397,4691.568061295603,39.470000000000255,21.49921935219859,0,-1,0,1,0,-0.09999999999999998,0
2025-08-23,4749.96,60.50706716513692,-11.770615705230526,4771.287362280209,4694.782637719791,45.029999999999745,19.126181140104528,0,-1,0,1,0,-0.09999999999999998,0
2025-08-23,4781.86,65.37418933801243,-9.289291501376844,4779.143346380926,4693.644653619074,66.81999999999971,21.374673190462826,0,-1,-1,1,0,-0.3,0
2025-08-23,4778.4,64.44645844901038,-7.920367892431109,4782.553070322223,4698.610929677778,59.94999999999982,20.98553516111112,0,-1,-1,1,0,-0.3,0
2025-08-24,4798.25,67.31240304430943,-5.814794799071173,4792.055142302177,4694.234857697822,71.6899999999996,24.455071151088955,0,-1,-1,1,0,-0.3,0
2025-08-24,4776.71,61.51741101177729,-5.986041712855631,4795.3581479131235,4693.439852086875,25.710000000000036,25.479573956561914,0,-1,-1,1,0,-0.3,0
2025-08-24,4776.2,61.382666012725316,-6.219649381589214,4798.727876122869,4693.097123877132,33.340000000000146,26.40768806143413,0,-1,0,1,0,-0.09999999999999998,0
2025-08-24,4788.59,63.47572753310554,-5.642673761089206,4803.431879592343,4695.8641204076575,38.80000000000018,26.89193979617114,0,-1,-1,1,0,-0.3,0
2025-08-24,4793.5,64.30147053348706,-5.052381584399058,4808.44598451638,4698.311015483621,40.289999999999964,27.5337422581897,0,-1,-1,1,0,-0.3,0
2025-08-24,4783.86,61.36797555612749,-5.401718548510765,4811.80471850308,4699.459281496919,25.199999999999818,28.08635925154044,0,-1,0,1,0,-0.09999999999999998,0
2025-08-24,4760.72,54.89414306675524,-7.170910885836847,4810.6492996196375,4705.419700380362,8.579999999999927,26.307399809818726,0,-1,0,1,0,-0.09999999999999998,0
2025-08-24,4758.7,54.355088700544044,-8.373124061885107,4807.364998284856,4714.081001715144,8.739999999999782,23.32099914242783,0,-1,0,1,0,-0.09999999999999998,0
2025-08-24,4777.26,58.39747263277185,-7.824492117792175,4805.953709115776,4721.714290884223,-4.599999999999454,21.059854557888354,0,-1,0,-1,0,-0.5,0
2025-08-24,4772.64,57.04322541332884,-7.668684412005067,4803.262323115905,4729.8246768840945,-5.759999999999309,18.35941155795252,0,-1,0,-1,0,-0.5,0
2025-08-24,4740.01,48.4902352350442,-9.537313306459058,4801.385170548868,4733.046829451133,-58.23999999999978,17.08458527443362,0,-1,1,-1,0,-0.3,0
2025-08-24,4747.73,50.385657801671485,-9.980083026411382,4801.560099090691,4732.544900909308,-28.980000000000473,17.25379954534591,0,-1,0,-1,0,-0.5,0
2025-08-24,4755.0,52.17055661622001,-9.511912439642916,4800.845306288218,4734.473693711781,-21.199999999999818,16.59290314410899,0,-1,0,-1,0,-0.5,0
2025-08-24,4769.04,55.500086452022074,-8.043599235685956,4800.779572420656,4736.464427579344,-19.550000000000182,16.078786210327994,0,-1,0,-1,0,-0.5,0
2025-08-24,4795.0,60.917502135417465,-5.246347877263073,4804.00262871374,4737.420371286259,1.5,16.64556435687039,0,-1,-1,1,0,-0.3,0
2025-08-24,4798.32,61.56198594782544,-3.19565478867057,4807.56523585418,4737.823764145819,14.460000000000036,17.435367927090198,0,-1,-1,1,0,-0.3,0
2025-08-24,4821.81,65.8525781311275,-0.4259048578048166,4815.743112207752,4736.612887792247,61.090000000000146,19.78255610387604,0,-1,-1,1,0,-0.3,0
2025-08-24,4905.57,76.09798394250083,6.496602424794631,4851.295225573936,4716.621774426064,146.8699999999999,33.66836278696773,-1,1,-1,1,0,0.09999999999999998,0
2025-08-24,4935.0,78.53490941467399,12.177067546259387,4885.751264823993,4697.479735176007,157.73999999999978,47.067882411996386,-1,1,-1,1,0,0.09999999999999998,0
2025-08-24,4813.04,53.97556585057578,7.092155209827588,4887.721303965935,4698.973696034065,40.399999999999636,47.18690198296746,0,1,0,1,0,0.5,0
2025-08-24,4786.72,50.31848378297968,1.613629261103462,4887.1588345762975,4698.383165423702,46.710000000000036,47.19391728814871,0,1,0,1,0,0.5,1
2025-08-24,4785.0,50.07968815915474,-2.258175948751269,4887.360138937364,4699.010861062637,37.27000000000044,47.08731946868178,0,-1,0,1,0,-0.09999999999999998,1
2025-08-24,4781.32,49.53800987158994,-5.039889081193632,4887.457759503359,4699.425240496641,26.31999999999971,47.0081297516796,0,-1,0,1,0,-0.09999999999999998,1
2025-08-24,4780.15,49.35522691777256,-6.82086235627845,4887.194709577613,4698.8442904223875,11.109999999999673,47.08760478880621,0,-1,0,1,0,-0.09999999999999998,1
2025-08-25,4701.04,38.90296954067022,-12.839632307246038,4890.746297708606,4686.046702291394,-93.96000000000004,51.174898854303294,0,-1,1,-1,0,-0.3,1
2025-08-25,4732.08,43.921200672555095,-14.140277459781217,4891.063678322239,4680.551321677761,-66.23999999999978,52.628089161119625,0,-1,0,-1,0,-0.5,1
2025-08-25,4764.33,48.641161966006194,-12.306063499982214,4891.083731711724,4680.892268288275,-57.48000000000047,52.54786585586224,0,-1,0,-1,0,-0.5,0
2025-08-25,4727.41,44.06835158567038,-12.9893529058436,4891.9998524711455,4676.847147528854,-178.15999999999985,53.788176235572735,0,-1,0,-1,0,-0.5,0
2025-08-25,4718.23,42.98623432146111,-13.41483813236774,4892.844702867486,4670.099297132513,-216.77000000000044,55.68635143374349,0,-1,0,-1,0,-0.5,0
2025-08-25,4705.22,41.4334266395771,-13.870278577900324,4894.315013939664,4661.886986060337,-107.81999999999971,58.10700696983175,0,-1,1,-1,0,-0.3,0
2025-08-25,4630.88,33.89822085037228,-18.202943585032894,4904.671857691437,4640.617142308563,-155.84000000000015,66.01367884571866,0,-1,1,-1,0,-0.3,0
2025-08-25,4591.36,30.70164526851559,-22.475033129353843,4918.56400745419,4611.08799254581,-193.64000000000033,76.86900372709505,0,-1,1,-1,0,-0.3,0
2025-08-25,4599.82,32.176091688787935,-23.37200849721366,4926.833464780266,4587.300535219734,-181.5,84.8832323901328,0,-1,1,-1,0,-0.3,0
2025-08-25,4613.31,34.566820766110155,-21.732234371090378,4930.064013349535,4568.496986650464,-166.83999999999924,90.39175667476773,0,-1,1,-1,0,-0.3,0
2025-08-25,4544.21,28.939633595015053,-23.809603173023874,4936.857091097156,4536.624908902844,-156.82999999999993,100.05804554857787,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-25,4600.08,37.761782369779894,-20.078345694839,4933.300087748414,4520.357912251586,-132.0,103.23554387420693,0,-1,1,-1,0,-0.3,0
2025-08-25,4647.49,44.103508084178706,-13.39608730331068,4922.517238615592,4513.708761384407,-116.84000000000015,102.20211930779611,0,-1,0,-1,0,-0.5,0
2025-08-25,4630.29,42.41496332077121,-9.30722060302471,4892.863860093312,4515.8341399066885,-97.11999999999989,94.25743004665571,0,-1,0,-1,0,-0.5,0
2025-08-25,4659.82,46.22180935682225,-4.05477425281353,4847.233550010826,4533.946449989175,-58.409999999999854,78.32177500541282,0,-1,0,-1,0,-0.5,0
2025-08-25,4612.57,41.494937501330114,-3.239039214448873,4830.078851098496,4531.054148901504,-92.65000000000055,74.75617554924777,0,-1,0,-1,0,-0.5,0
2025-08-25,4596.26,39.97524792597664,-3.2650101075377975,4816.504825069622,4525.582174930378,-34.61999999999989,72.73066253481095,0,-1,0,-1,0,-0.5,0
2025-08-25,4586.81,39.08214664886819,-3.3719537425109394,4801.091293686265,4521.176706313735,-4.549999999999272,69.97864684313248,0,-1,0,-1,0,-0.5,0
2025-08-25,4574.59,37.902896275963904,-3.6931329254516285,4784.100571963906,4517.494428036093,-25.229999999999563,66.65153598195324,0,-1,0,-1,0,-0.5,0
2025-08-25,4420.34,26.878203422945333,-13.187359450974661,4786.919928218233,4478.694071781767,-192.97000000000025,77.05646410911635,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-25,4352.13,23.60809199776871,-22.412442841848943,4808.64414270495,4422.07885729505,-192.07999999999993,96.64132135247517,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-25,4350.81,23.548383796931432,-26.66539239144396,4813.501520744913,4379.094479255088,-249.26999999999953,108.60176037245607,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-25,4392.28,29.574631918644656,-24.787424474637596,4797.856522115675,4357.534477884325,-255.21000000000004,110.08051105783753,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-25,4376.18,28.631061510547013,-22.782649798519145,4785.691229048412,4334.576770951588,-254.10999999999967,112.77861452420618,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-26,4331.63,26.145322735768957,-22.56717497183952,4774.952274680809,4306.655725319191,-328.1899999999996,117.07413734040419,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-26,4421.52,37.86697629490864,-14.853412292481565,4753.4664552556715,4299.77154474433,-191.04999999999927,113.4237276278356,0,-1,0,-1,0,-0.5,0
2025-08-26,4396.53,36.14926599722677,-10.14175552730336,4743.202019252597,4286.600980747403,-199.73000000000047,114.15025962629853,0,-1,0,-1,0,-0.5,0
2025-08-26,4402.58,36.89558217838606,-5.55473802473756,4735.937643204222,4274.9873567957775,-184.23000000000047,115.23757160211103,0,-1,0,-1,0,-0.5,0
2025-08-26,4434.36,40.80933492243796,0.36838782711097906,4725.389997499428,4268.9890025005725,-140.23000000000047,114.10024874971398,0,1,0,-1,0,0.09999999999999998,0
2025-08-26,4430.5,40.480935596357355,4.543159294076517,4711.508114551194,4264.589885448806,10.159999999999854,111.72955727559685,0,1,0,1,0,0.5,0
2025-08-26,4414.71,39.09499871476761,6.631548176707099,4705.6525210055115,4257.495478994488,62.57999999999993,112.03926050275592,0,1,0,1,0,0.5,2
2025-08-26,4429.7,41.154721253436655,9.251949131886207,4691.344573960798,4254.765426039203,78.88999999999942,109.14478698039856,0,1,0,1,0,0.5,2
2025-08-26,4419.87,40.19474258082032,10.463397719771422,4665.665285245255,4257.682714754745,27.590000000000146,101.99564262262759,0,1,0,1,0,0.5,2
2025-08-26,4419.93,40.20391105603476,11.335544618206455,4640.44987833738,4261.86212166262,43.75,94.64693916869003,0,1,0,1,0,0.5,2
2025-08-26,4441.22,43.5130497747515,13.278317413206722,4603.523044112805,4276.928955887196,109.59000000000015,81.64852205640221,0,1,0,1,0,0.5,2
2025-08-26,4427.24,41.87432432057453,13.509181444350062,4573.84298014727,4288.07601985273,5.719999999999345,71.44174007363539,0,1,0,1,0,0.5,2
2025-08-26,4497.24,51.68585049850913,17.98356920376368,4551.433414474757,4300.583585525243,100.71000000000004,62.71245723737853,0,1,0,1,0,0.5,2
2025-08-26,4480.28,49.505460657405244,19.292588387915423,4525.732356610554,4315.631643389445,77.69999999999982,52.52517830527726,0,1,0,1,0,0.5,2
2025-08-26,4553.12,57.74923082101265,24.23584942318866,4518.610510540132,4320.6064894598685,118.76000000000022,49.501005270065974,0,1,-1,1,0,0.3,2
2025-08-26,4519.02,53.357403337526584,24.31794956005629,4532.618597796843,4316.466402203158,88.52000000000044,54.03804889842103,0,1,-1,1,0,0.3,2
2025-08-26,4554.48,57.01802209108836,25.73259556639325,4551.274855142861,4318.045144857138,139.76999999999953,58.307427571430644,0,1,-1,1,0,0.3,2
2025-08-26,4522.51,52.98083248481257,23.54642256507761,4559.18280893223,4327.30719106777,92.8100000000004,57.968904466114765,0,1,-1,1,0,0.3,2
2025-08-26,4548.02,55.6775956978871,22.83250102669191,4572.995518906251,4329.068481093749,128.15000000000055,60.98175945312556,0,1,-1,1,0,0.3,2
2025-08-26,4596.7,60.350918738775285,24.505398512037367,4594.391208621284,4329.724791378716,176.76999999999953,66.16660431064199,0,1,-1,1,0,0.3,2
2025-08-26,4585.4,58.80103187931866,23.702975634649757,4603.2316864264685,4346.26131357353,144.17999999999938,64.24259321323453,0,1,-1,1,0,0.3,2
2025-08-26,4605.07,60.693344153456124,23.313543414342437,4621.770900494719,4346.077099505281,177.82999999999993,68.9234502473594,0,1,-1,1,0,0.3,2
2025-08-26,4601.38,60.13533300278679,21.659463509362176,4634.927904124089,4353.405095875912,104.14000000000033,70.38070206204435,0,1,-1,1,0,0.3,2
2025-08-26,4600.63,60.01455773733848,19.43769417080961,4645.528580219904,4362.609419780097,120.35000000000036,70.72979010995188,0,1,-1,1,0,0.3,2
2025-08-27,4570.17,55.16845700910809,15.036251684412084,4651.317211710586,4370.401788289415,17.050000000000182,70.22885585529252,0,1,0,1,0,0.5,2
2025-08-27,4562.82,54.034621474329235,10.939918736125076,4654.594907156696,4380.3560928433035,43.79999999999927,68.55970357834808,0,1,0,1,0,0.5,2
2025-08-27,4577.35,55.961501556666384,8.620955274002366,4656.535173449886,4394.679826550114,22.8700000000008,65.46383672494294,0,1,0,1,0,0.5,2
2025-08-27,4603.55,59.27654217356835,8.262679704870557,4661.638817333863,4406.961182666138,81.03999999999996,63.669408666931375,0,1,0,1,0,0.5,2
2025-08-27,4628.97,62.246006968801744,9.083496623392378,4667.031666212287,4422.478333787713,80.94999999999982,61.13833310614357,0,1,-1,1,0,0.3,2
2025-08-27,4614.48,59.579116875314014,8.032651201982627,4665.9685757000325,4442.996424299968,17.779999999999745,55.743037850016236,0,1,0,1,0,0.5,2
2025-08-27,4586.91,54.77077263175824,5.010728059796939,4661.072181556687,4462.461818443313,1.5100000000002183,49.65259077834345,0,1,0,1,0,0.5,2
2025-08-27,4580.45,53.67763388053473,2.247556213331123,4647.383219450264,4491.471780549736,-24.61999999999989,38.97785972513203,0,1,0,-1,0,0.09999999999999998,2
2025-08-27,4595.23,55.848811820619865,1.141779244536714,4645.545119632714,4503.108880367285,-6.150000000000546,35.60905981635741,0,1,0,-1,0,0.09999999999999998,2
2025-08-27,4588.31,54.55940300159565,-0.25465371879442245,4636.521571505215,4522.935428494785,-12.319999999999709,28.396535752607655,0,-1,0,-1,0,-0.5,2
2025-08-27,4581.37,53.23204548858182,-1.7607568510639737,4636.606383762918,4525.675616237083,11.199999999999818,27.732691881458685,0,-1,0,1,0,-0.09999999999999998,0
2025-08-27,4608.87,57.63077016153218,-1.0547532427409116,4634.394696980782,4536.872303019218,46.05000000000018,24.380598490391183,0,-1,0,1,0,-0.09999999999999998,0
2025-08-27,4614.66,58.515468370566325,-0.38233134629341237,4636.765648639787,4540.519351360213,37.30999999999949,24.061574319893822,0,-1,0,1,0,-0.09999999999999998,0
2025-08-27,4595.41,54.445043170632815,-1.3633301747197848,4629.665991609363,4554.909008390638,-8.140000000000327,18.689245804681157,0,-1,0,-1,0,-0.5,0
2025-08-27,4613.38,57.42253718914413,-0.9508347492688998,4627.982167096218,4563.1288329037825,-15.590000000000146,16.213333548109166,0,-1,0,-1,0,-0.5,0
2025-08-27,4657.57,63.704910479397554,1.988918476250813,4640.828549322616,4556.3694506773845,43.090000000000146,21.114774661308036,0,1,-1,1,0,0.3,0
2025-08-27,4630.91,58.13202359819529,1.8325865789340554,4644.881097903065,4556.867902096935,44.0,22.003298951532617,0,1,-1,1,0,0.3,0
2025-08-27,4631.83,58.26769616586502,1.4997980167276062,4648.229321218139,4556.19567878186,51.38000000000011,23.008410609069735,0,1,-1,1,0,0.3,0
2025-08-27,4591.73,50.57486756268134,-1.5473637510197378,4647.973427208596,4555.486572791405,-3.5,23.12171360429804,0,-1,0,-1,0,-0.5,0
2025-08-27,4565.7,46.30152252085035,-5.234663517888322,4648.826551614211,4551.14044838579,-22.610000000000582,24.4215258071052,0,-1,1,-1,0,-0.3,0
2025-08-27,4594.7,51.2442592471386,-5.606078137411558,4648.193407709614,4554.226592290386,13.329999999999927,23.491703854806765,0,-1,0,1,0,-0.09999999999999998,0
2025-08-27,4527.72,41.6976541539832,-9.992132005011683,4654.049121478492,4544.860878521507,-81.14999999999964,27.297060739246124,0,-1,1,-1,0,-0.3,0
2025-08-27,4523.86,41.221058885191326,-12.613614755259233,4660.003129643276,4533.5578703567235,-90.80000000000018,31.61131482163822,0,-1,1,-1,0,-0.3,0
2025-08-27,4506.71,39.083616812775716,-14.811063829647502,4666.212955979068,4517.664044020932,-88.69999999999982,37.13722798953403,0,-1,1,-1,0,-0.3,0
2025-08-28,4493.67,37.4917417581601,-16.331494890584842,4668.783948695114,4501.563051304885,-119.71000000000004,41.80522434755725,0,-1,1,-1,0,-0.3,0
2025-08-28,4516.46,41.94240456606146,-15.024070993137407,4667.8348363952655,4492.710163604735,-141.10999999999967,43.781168197632674,0,-1,1,-1,0,-0.3,0
2025-08-28,4512.24,41.35522558891815,-13.702211916412994,4668.887684863407,4484.190315136592,-118.67000000000007,46.17434243170364,0,-1,1,-1,0,-0.3,0
2025-08-28,4541.63,46.92780239164431,-10.264457392502631,4668.160161924551,4481.035838075449,-90.19999999999982,46.781080962275766,0,-1,0,-1,0,-0.5,0
2025-08-28,4571.1,51.86677829398696,-5.652213178977373,4666.479452448271,4480.303547551728,-20.6299999999992,46.54397622413559,0,-1,0,-1,0,-0.5,0
2025-08-28,4570.84,51.8209584956914,-2.4300196528321036,4665.357132826592,4479.678867173408,5.140000000000327,46.4195664132959,0,-1,0,1,0,-0.09999999999999998,0
2025-08-28,4583.99,54.032775878665056,0.6133377012846939,4665.545101726703,4479.752898273296,-10.710000000000036,46.448050863351845,0,1,0,-1,0,0.09999999999999998,0
2025-08-28,4596.82,56.14804513147152,3.3632466128844856,4664.14801448816,4479.944985511839,69.09999999999945,46.05075724408023,0,1,0,1,0,0.5,0
2025-08-28,4604.34,57.385835845924824,5.4385356423828775,4662.782984344277,4480.278015655723,80.48000000000047,45.62624217213859,0,1,0,1,0,0.5,2
2025-08-28,4586.5,53.52586811144755,5.351384441913391,4661.952998217207,4480.217001782793,79.78999999999996,45.4339991086037,0,1,0,1,0,0.5,2
2025-08-28,4610.0,57.574119918516125,6.539451543273284,4661.480788389449,4480.351211610549,116.32999999999993,45.28239419472511,0,1,0,1,0,0.5,2
2025-08-28,4594.8,54.28059294617648,5.9798720078882495,4650.087196360755,4485.467803639245,78.34000000000015,41.1548481803774,0,1,0,1,0,0.5,2
2025-08-28,4599.87,55.20114818613727,5.634190209715122,4644.800906451521,4487.650093548478,87.63000000000011,39.28770322576063,0,1,0,1,0,0.5,2
2025-08-28,4575.17,49.926933155771835,3.528003269390666,4636.174377380278,4490.610622619722,33.539999999999964,36.390938690138945,0,1,0,1,0,0.5,2
2025-08-28,4567.63,48.40648252711335,1.5158456903582418,4633.842102608603,4490.532897391397,-3.4700000000002547,35.82730130430154,0,1,0,-1,0,0.09999999999999998,2
2025-08-28,4504.01,37.914647412488854,-3.914244987289549,4635.068665165202,4483.137334834798,-66.82999999999993,37.98283258260097,0,-1,1,-1,0,-0.3,2
2025-08-28,4465.11,33.17926256319289,-9.615481582991764,4636.981985826935,4468.265014173065,-118.88000000000011,42.179242913467384,0,-1,1,-1,0,-0.3,2
2025-08-28,4489.77,38.429167491988665,-11.109632604175875,4638.862415493135,4462.589584506866,-107.04999999999927,44.06820774656704,0,-1,1,-1,0,-0.3,2
2025-08-28,4481.3,37.34390467935952,-11.977496128874,4641.169873179732,4456.026126820268,-123.03999999999996,46.28593658986606,0,-1,1,-1,0,-0.3,2
2025-08-28,4438.46,32.365333037566785,-14.573433912874307,4648.132699957024,4442.238300042977,-148.03999999999996,51.47359997851177,0,-1,1,-1,0,-0.3,2
2025-08-28,4458.69,36.65967316497003,-14.058215955252955,4650.914008954196,4435.9589910458035,-151.3100000000004,53.73875447709799,0,-1,1,-1,0,-0.3,2
2025-08-28,4488.4,42.43984186715566,-10.982961457744175,4651.5953466940155,4432.471653305984,-106.40000000000055,54.78092334700791,0,-1,0,-1,0,-0.5,2
2025-08-28,4506.47,45.68629986525345,-7.18214079160925,4651.648991283299,4431.8410087167,-93.39999999999964,54.9519956416498,0,-1,0,-1,0,-0.5,0
2025-08-28,4511.21,46.53809877858637,-3.960114514438242,4650.931308412762,4429.516691587239,-63.960000000000036,55.353654206380654,0,-1,0,-1,0,-0.5,0
2025-08-29,4481.62,42.09940711032534,-3.4516037855867445,4648.321140706674,4423.178859293326,-86.01000000000022,56.28557035333678,0,-1,0,-1,0,-0.5,0
2025-08-29,4456.5,38.72285780635522,-4.377397145091006,4646.443378592262,4413.622621407739,-47.51000000000022,58.20518929613072,0,-1,1,-1,0,-0.3,0
2025-08-29,4480.32,43.36174474521678,-3.020439461595398,4640.417257004295,4409.281742995706,15.210000000000036,57.78387850214731,0,-1,0,1,0,-0.09999999999999998,0
2025-08-29,4489.75,45.132604820332325,-1.2152836024511053,4631.083235004723,4407.908764995277,-0.020000000000436557,55.793617502361585,0,-1,0,-1,0,-0.5,0
2025-08-29,4476.99,43.165901458128374,-0.6371791458241169,4619.011368921084,4407.2456310789175,-4.3100000000004,52.94143446054145,0,-1,0,-1,0,-0.5,0
2025-08-29,4479.49,43.68369500156016,0.11683788277223783,4609.002033035586,4406.553966964415,41.029999999999745,50.61201651779287,0,1,0,1,0,0.5,0
2025-08-29,4456.15,40.01806005034299,-0.7077280453247603,4592.0247694067,4408.146230593298,-2.5399999999999636,45.969634703350565,0,-1,0,-1,0,-0.5,2
2025-08-29,4381.03,31.001321701799867,-5.781359657066609,4584.457655604743,4394.336344395257,-107.36999999999989,47.53032780237175,0,-1,1,-1,0,-0.3,0
2025-08-29,4334.51,26.951424737559066,-11.413893095077075,4579.519080549329,4372.73891945067,-171.96000000000004,51.695040274664706,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-29,4337.61,27.629893175433835,-13.90882161013392,4573.799345290951,4354.702654709049,-173.60000000000036,54.77417264547577,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-29,4346.46,29.63905907336799,-13.907719284693556,4563.415812756403,4342.969187243597,-135.15999999999985,55.11165637820165,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-29,4346.48,29.643812757150428,-12.874022436321013,4562.200770333883,4328.431229666116,-110.02000000000044,58.44238516694168,1,-1,1,-1,0,-0.09999999999999998,0
2025-08-29,4407.38,42.40414206502618,-7.332741568050594,4560.0653344170705,4324.79366558293,-72.9399999999996,58.81791720853517,0,-1,0,-1,0,-0.5,0
2025-08-29,4331.27,34.08417687230764,-7.983622780533217,4559.444603005402,4309.564396994598,-158.47999999999956,62.47005150270124,0,-1,1,-1,0,-0.3,0
2025-08-29,4282.49,30.018878311341695,-10.719177911053428,4563.842473053033,4285.285526946967,-194.5,69.63923652651638,0,-1,1,-1,0,-0.3,0
2025-08-29,4316.09,35.7071999027754,-9.336233626298707,4565.29048921996,4271.600510780039,-163.39999999999964,73.42249460998009,0,-1,1,-1,0,-0.3,0
2025-08-29,4336.23,38.91244228511416,-6.282096511280336,4562.127173074625,4262.517826925376,-119.92000000000007,74.90233653731231,0,-1,0,-1,0,-0.5,0
2025-08-29,4332.92,38.57209291499404,-3.8227970687678123,4553.8907042525125,4255.206295747487,-48.10999999999967,74.67110212625619,0,-1,0,-1,0,-0.5,0
2025-08-29,4315.79,36.779206134157825,-2.738498082204913,4541.430076968556,4248.598923031443,-18.720000000000255,73.20778848427827,0,-1,0,-1,0,-0.5,0
2025-08-29,4340.78,41.081729406301946,0.1213781032299579,4524.4605856278695,4248.525414372131,3.1700000000000728,68.98379281393443,0,1,0,1,0,0.5,0
2025-08-29,4321.25,38.856146962970236,1.1027932044967983,4511.963712669056,4244.985287330943,-25.210000000000036,66.74460633452844,0,1,0,-1,0,0.09999999999999998,2
2025-08-29,4364.79,45.89358512975147,4.877844456921295,4502.555701348838,4245.222298651162,18.3100000000004,64.33335067441901,0,1,0,1,0,0.5,2
2025-08-29,4366.39,46.13891651787655,7.518367887820695,4487.23474054929,4249.15025945071,-40.98999999999978,59.521120274645114,0,1,0,-1,0,0.09999999999999998,2
2025-08-29,4360.18,45.28074475571281,8.793818822496206,4466.8841766471905,4256.543823352809,28.909999999999854,52.58508832359509,0,1,0,1,0,0.5,2
2025-08-30,4342.65,42.85743990039238,8.404348670490457,4446.07537110973,4263.91862889027,60.159999999999854,45.539185554865284,0,1,0,1,0,0.5,2
2025-08-30,4265.09,34.14943632960727,3.1416253355513817,4423.979875757361,4264.574124242639,-51.0,39.851437878680265,0,1,1,-1,0,0.3,2
2025-08-30,4304.44,40.72939756169021,2.554084646907306,4399.434410762979,4273.948589237021,-31.789999999999964,31.371455381489543,0,1,0,-1,0,0.09999999999999998,2
2025-08-30,4352.45,47.608003623115316,5.47449741449654,4395.1372879745795,4275.38771202542,19.529999999999745,29.937393987289745,0,1,0,1,0,0.5,2
2025-08-30,4352.59,47.62709111237601,7.373105531135366,4396.512639652847,4275.820360347154,36.80000000000018,30.17306982642309,0,1,0,1,0,0.5,2
2025-08-30,4379.87,51.346699185978196,10.24694471050816,4401.567571064023,4274.991428935977,39.090000000000146,31.644035532011316,0,1,-1,1,0,0.3,2
2025-08-30,4397.04,53.5812711300608,12.912836987125413,4409.0505085503955,4272.566491449605,75.78999999999996,34.12100427519755,0,1,-1,1,0,0.3,2
2025-08-30,4402.39,54.28580404531715,14.524885941560502,4416.937045047813,4270.270954952188,37.600000000000364,36.666522523906444,0,1,-1,1,0,0.3,2
2025-08-30,4395.79,53.212805731294935,14.596173812250292,4414.491921242022,4271.557078757979,29.399999999999636,35.73371062101069,0,1,-1,1,0,0.3,2
2025-08-30,4391.01,52.40491352597816,13.780885972698702,4420.205782872745,4271.8172171272545,30.829999999999927,37.097141436372475,0,1,-1,1,0,0.3,2
2025-08-30,4392.07,52.576858794202195,12.79393411951925,4422.215281646965,4280.765718353035,49.42000000000007,35.362390823482684,0,1,0,1,0,0.5,2
2025-08-30,4392.08,52.57859932336499,11.654955724472906,4426.163918757189,4284.416081242811,126.98999999999978,35.436959378594445,0,1,0,1,0,0.5,2
2025-08-30,4367.82,47.978056105148966,8.904978465263714,4427.38103479401,4286.35796520599,63.38000000000011,35.25576739700481,0,1,0,1,0,0.5,2
2025-08-30,4359.25,46.43245831302509,6.270419578365788,4427.837715671629,4288.534284328371,6.800000000000182,34.82585783581462,0,1,0,1,0,0.5,2
2025-08-30,4363.78,47.39709905259345,4.668030462877116,4427.481729333416,4293.689270666582,11.1899999999996,33.44811466670864,0,1,0,1,0,0.5,2
2025-08-30,4376.35,50.0832589775377,4.299039880336185,4428.950076442471,4295.777923557528,-3.519999999999527,33.29303822123553,0,1,0,-1,0,0.09999999999999998,2
2025-08-30,4362.09,47.14221775969839,3.000436397690195,4428.272809345607,4300.539190654393,-34.94999999999982,31.933404672803697,0,1,0,-1,0,0.09999999999999998,2
2025-08-30,4362.45,47.22647210652012,2.113420142791223,4428.16114006126,4300.416859938739,-39.94000000000051,31.93607003063021,0,1,0,-1,0,0.09999999999999998,2
2025-08-30,4350.0,44.579955961047986,0.7085564607710433,4427.63269988121,4299.30630011879,-45.789999999999964,32.08159994060477,0,1,0,-1,0,0.09999999999999998,2
2025-08-30,4354.63,45.796458526821425,0.1411520739468486,4427.4576314370115,4298.9263685629885,-36.38000000000011,32.13281571850574,0,1,0,-1,0,0.09999999999999998,2
2025-08-30,4343.9,43.41787638015609,-0.8521658057505137,4427.442483758644,4299.066516241356,-48.17000000000007,32.09399187932199,0,-1,0,-1,0,-0.5,2
2025-08-30,4346.91,44.2919651795018,-1.1815696877302209,4414.028761014711,4320.66223898529,-45.17000000000007,23.341630507355,0,-1,0,-1,0,-0.5,0
2025-08-30,4358.69,47.69733003497996,-0.5152032942780602,4407.118212951282,4332.997787048718,-9.13000000000011,18.530106475640803,0,-1,0,-1,0,-0.5,0
